product_id,product_name,jumlah_penjualan,harga,diskon,status
P01847,Produk 1847,163,122232,16,Laris
P01848,Produk 1848,184,117934,6,Tidak
P01849,Produk 1849,183,102971,12,Tidak
P01850,Produk 1850,127,131433,13,Tidak
P01851,Produk 1851,158,104850,14,Tidak
P01852,Produk 1852,210,139660,7,Tidak
P01853,Produk 1853,171,128416,13,Tidak
P01854,Produk 1854,129,114260,18,Laris
P01855,Produk 1855,150,131927,15,Laris
P01856,Produk 1856,184,116765,12,Tidak
P01857,Produk 1857,195,123794,4,Tidak
P01858,Produk 1858,168,85272,10,Tidak
P01859,Produk 1859,169,86431,18,Laris
P01860,Produk 1860,179,108643,12,Tidak
P01861,Produk 1861,128,56198,12,Tidak
P01862,Produk 1862,170,84530,18,Laris
P01863,Produk 1863,165,113620,15,Laris
P01864,Produk 1864,191,119281,13,Laris
P01865,Produk 1865,172,88620,14,Tidak
P01866,Produk 1866,156,113390,11,Tidak
P01867,Produk 1867,155,116909,15,Laris
P01868,Produk 1868,206,141334,9,Tidak
P01869,Produk 1869,145,103653,4,Tidak
P01870,Produk 1870,175,145130,8,Tidak
P01871,Produk 1871,187,137763,9,Laris
P01872,Produk 1872,164,96507,7,Tidak
P01873,Produk 1873,237,167824,4,Tidak
P01874,Produk 1874,173,84093,18,Laris
P01875,Produk 1875,138,113793,18,Laris
P01876,Produk 1876,150,54328,25,Laris
P01877,Produk 1877,160,107837,16,Laris
P01878,Produk 1878,199,95987,14,Laris
P01879,Produk 1879,106,98372,24,Laris
P01880,Produk 1880,154,123926,15,Laris
P01881,Produk 1881,153,121689,17,Laris
P01882,Produk 1882,151,95240,11,Tidak
P01883,Produk 1883,202,136325,10,Tidak
P01884,Produk 1884,150,109931,17,Laris
P01885,Produk 1885,165,151759,12,Laris
P01886,Produk 1886,193,138358,8,Tidak
P01887,Produk 1887,186,105968,14,Laris
P01888,Produk 1888,119,131335,16,Laris
P01889,Produk 1889,160,112787,11,Tidak
P01890,Produk 1890,151,98145,18,Laris
P01891,Produk 1891,216,119625,10,Laris
P01892,Produk 1892,169,92503,18,Laris
P01893,Produk 1893,155,133651,9,Laris
P01894,Produk 1894,89,100550,9,Tidak
P01895,Produk 1895,154,81609,15,Tidak
P01896,Produk 1896,178,126136,8,Tidak
P01897,Produk 1897,175,108177,14,Tidak
P01898,Produk 1898,120,49587,10,Tidak
P01899,Produk 1899,123,102091,10,Tidak
P01900,Produk 1900,213,72716,14,Laris
P01901,Produk 1901,175,156989,8,Tidak
P01902,Produk 1902,193,102178,12,Tidak
P01903,Produk 1903,146,138635,14,Laris
P01904,Produk 1904,132,73362,24,Laris
P01905,Produk 1905,183,129819,11,Laris
P01906,Produk 1906,160,115134,15,Laris
P01907,Produk 1907,127,134444,18,Laris
P01908,Produk 1908,138,114606,16,Laris
P01909,Produk 1909,151,101939,12,Tidak
P01910,Produk 1910,121,102281,6,Tidak
P01911,Produk 1911,145,99486,9,Laris
P01912,Produk 1912,141,88958,24,Laris
P01913,Produk 1913,146,62826,26,Laris
P01914,Produk 1914,157,88044,12,Tidak
P01915,Produk 1915,139,83900,9,Tidak
P01916,Produk 1916,153,83723,19,Laris
P01917,Produk 1917,195,131806,9,Laris
P01918,Produk 1918,108,121043,20,Tidak
P01919,Produk 1919,157,116240,11,Tidak
P01920,Produk 1920,141,112600,7,Tidak
P01921,Produk 1921,194,139224,8,Laris
P01922,Produk 1922,151,128745,13,Laris
P01923,Produk 1923,169,102342,11,Tidak
P01924,Produk 1924,142,75866,12,Tidak
P01925,Produk 1925,115,106902,12,Tidak
P01926,Produk 1926,234,172237,7,Tidak
P01927,Produk 1927,138,62530,11,Tidak
P01928,Produk 1928,158,98644,20,Laris
P01929,Produk 1929,164,99277,17,Laris
P01930,Produk 1930,128,95638,20,Laris
P01931,Produk 1931,159,109166,17,Laris
P01932,Produk 1932,217,149733,10,Tidak
P01933,Produk 1933,223,114883,9,Tidak
P01934,Produk 1934,209,125039,6,Tidak
P01935,Produk 1935,136,83583,8,Tidak
P01936,Produk 1936,144,69957,12,Tidak
P01937,Produk 1937,118,83863,13,Tidak
P01938,Produk 1938,205,119415,11,Laris
P01939,Produk 1939,131,83429,10,Tidak
P01940,Produk 1940,206,126783,11,Laris
P01941,Produk 1941,191,123036,14,Laris
P01942,Produk 1942,174,127701,9,Tidak
P01943,Produk 1943,170,131318,14,Laris
P01944,Produk 1944,156,136797,13,Laris
P01945,Produk 1945,149,111752,17,Laris
P01946,Produk 1946,149,124318,15,Tidak
P01947,Produk 1947,208,105248,13,Laris
P01948,Produk 1948,167,130734,9,Tidak
P01949,Produk 1949,152,128384,13,Laris
P01950,Produk 1950,197,105296,13,Laris
P01951,Produk 1951,203,107568,13,Laris
P01952,Produk 1952,161,114441,16,Laris
P01953,Produk 1953,239,115527,5,Tidak
P01954,Produk 1954,120,84738,11,Tidak
P01955,Produk 1955,127,95156,18,Laris
P01956,Produk 1956,159,91800,9,Tidak
P01957,Produk 1957,142,154221,16,Laris
P01958,Produk 1958,162,103057,5,Laris
P01959,Produk 1959,159,105127,13,Laris
P01960,Produk 1960,152,97968,19,Laris
P01961,Produk 1961,183,138367,10,Laris
P01962,Produk 1962,119,72252,13,Tidak
P01963,Produk 1963,150,92600,17,Laris
P01964,Produk 1964,132,117158,18,Laris
P01965,Produk 1965,142,112451,12,Tidak
P01966,Produk 1966,122,107925,12,Tidak
P01967,Produk 1967,132,97169,20,Laris
P01968,Produk 1968,182,130390,13,Laris
P01969,Produk 1969,183,131058,9,Tidak
P01970,Produk 1970,201,97156,13,Laris
P01971,Produk 1971,189,111874,12,Laris
P01972,Produk 1972,142,104879,17,Laris
P01973,Produk 1973,222,120210,9,Laris
P01974,Produk 1974,164,128947,15,Laris
P01975,Produk 1975,220,135173,9,Tidak
P01976,Produk 1976,171,95141,20,Laris
P01977,Produk 1977,248,95111,11,Tidak
P01978,Produk 1978,199,96191,16,Laris
P01979,Produk 1979,195,91497,9,Tidak
P01980,Produk 1980,166,113418,8,Laris
P01981,Produk 1981,163,134116,9,Tidak
P01982,Produk 1982,172,102835,14,Laris
P01983,Produk 1983,101,76826,17,Tidak
P01984,Produk 1984,175,120334,11,Tidak
P01985,Produk 1985,214,132991,7,Tidak
P01986,Produk 1986,138,105917,18,Tidak
P01987,Produk 1987,140,102381,8,Tidak
P01988,Produk 1988,193,95063,16,Laris
P01989,Produk 1989,225,137349,7,Tidak
P01990,Produk 1990,77,25170,16,Tidak
P01991,Produk 1991,170,128057,13,Laris
P01992,Produk 1992,138,89666,22,Laris
P01993,Produk 1993,144,100837,12,Tidak
P01994,Produk 1994,152,71622,10,Tidak
P01995,Produk 1995,173,98288,9,Tidak
P01996,Produk 1996,192,96059,16,Laris
P01997,Produk 1997,161,98924,18,Laris
P01998,Produk 1998,142,111667,9,Tidak
P01999,Produk 1999,160,78596,7,Tidak
P02000,Produk 2000,148,95781,17,Tidak
P02001,Produk 2001,154,94528,20,Laris
P02002,Produk 2002,208,96297,12,Tidak
P02003,Produk 2003,180,98107,17,Laris
P02004,Produk 2004,137,145924,14,Laris
P02005,Produk 2005,168,125187,14,Laris
P02006,Produk 2006,188,107852,5,Laris
P02007,Produk 2007,171,131675,15,Laris
P02008,Produk 2008,221,98640,12,Laris
P02009,Produk 2009,138,97241,12,Tidak
P02010,Produk 2010,165,99334,6,Tidak
P02011,Produk 2011,202,106551,7,Tidak
P02012,Produk 2012,88,110898,23,Laris
P02013,Produk 2013,142,99524,19,Laris
P02014,Produk 2014,179,83008,19,Laris
P02015,Produk 2015,139,109971,18,Laris
P02016,Produk 2016,250,97250,8,Laris
P02017,Produk 2017,128,87852,9,Tidak
P02018,Produk 2018,195,145668,5,Laris
P02019,Produk 2019,134,133307,15,Tidak
P02020,Produk 2020,117,66324,13,Tidak
P02021,Produk 2021,136,79370,15,Tidak
P02022,Produk 2022,145,140229,14,Laris
P02023,Produk 2023,176,146518,9,Tidak
P02024,Produk 2024,134,119901,18,Laris
P02025,Produk 2025,135,81322,13,Tidak
P02026,Produk 2026,201,150213,3,Tidak
P02027,Produk 2027,174,129478,12,Laris
P02028,Produk 2028,148,48636,23,Laris
P02029,Produk 2029,170,145167,11,Tidak
P02030,Produk 2030,100,69123,15,Tidak
P02031,Produk 2031,182,136873,10,Laris
P02032,Produk 2032,156,92954,7,Tidak
P02033,Produk 2033,197,122190,9,Laris
P02034,Produk 2034,192,105768,9,Tidak
P02035,Produk 2035,155,118982,9,Tidak
P02036,Produk 2036,160,90362,14,Laris
P02037,Produk 2037,157,83568,21,Laris
P02038,Produk 2038,167,55761,26,Laris
P02039,Produk 2039,158,111530,8,Tidak
P02040,Produk 2040,139,104130,12,Tidak
P02041,Produk 2041,236,110174,6,Tidak
P02042,Produk 2042,185,98086,15,Laris
P02043,Produk 2043,174,87326,11,Tidak
P02044,Produk 2044,221,121970,9,Tidak
P02045,Produk 2045,127,104571,15,Tidak
P02046,Produk 2046,134,96573,22,Laris
P02047,Produk 2047,212,142125,12,Tidak
P02048,Produk 2048,190,96362,15,Laris
P02049,Produk 2049,161,91063,16,Tidak
P02050,Produk 2050,185,88571,14,Laris
P02051,Produk 2051,130,86004,24,Laris
P02052,Produk 2052,160,117488,14,Laris
P02053,Produk 2053,137,93374,19,Laris
P02054,Produk 2054,198,132788,8,Tidak
P02055,Produk 2055,142,104590,19,Tidak
P02056,Produk 2056,176,116900,9,Tidak
P02057,Produk 2057,152,82794,11,Tidak
P02058,Produk 2058,193,108475,12,Tidak
P02059,Produk 2059,184,153902,9,Tidak
P02060,Produk 2060,177,135377,10,Tidak
P02061,Produk 2061,196,94918,14,Laris
P02062,Produk 2062,152,128348,12,Laris
P02063,Produk 2063,175,81130,17,Laris
P02064,Produk 2064,122,117088,21,Laris
P02065,Produk 2065,134,75174,23,Laris
P02066,Produk 2066,125,78863,8,Tidak
P02067,Produk 2067,181,93611,5,Tidak
P02068,Produk 2068,213,129647,10,Laris
P02069,Produk 2069,169,115999,6,Laris
P02070,Produk 2070,158,157412,10,Laris
P02071,Produk 2071,106,82692,10,Tidak
P02072,Produk 2072,160,90888,11,Tidak
P02073,Produk 2073,134,116515,18,Tidak
P02074,Produk 2074,207,151890,6,Laris
P02075,Produk 2075,117,119450,17,Laris
P02076,Produk 2076,155,61155,26,Laris
P02077,Produk 2077,72,73535,10,Tidak
P02078,Produk 2078,205,112849,10,Tidak
P02079,Produk 2079,204,118913,9,Tidak
P02080,Produk 2080,142,149384,10,Laris
P02081,Produk 2081,132,115739,18,Laris
P02082,Produk 2082,129,86502,11,Tidak
P02083,Produk 2083,190,117277,12,Laris
P02084,Produk 2084,180,124698,15,Laris
P02085,Produk 2085,200,112427,7,Tidak
P02086,Produk 2086,147,127338,16,Laris
P02087,Produk 2087,170,130010,5,Tidak
P02088,Produk 2088,123,100643,22,Laris
P02089,Produk 2089,188,100822,10,Tidak
P02090,Produk 2090,174,104955,12,Tidak
P02091,Produk 2091,280,173100,8,Tidak
P02092,Produk 2092,150,117767,9,Tidak
P02093,Produk 2093,143,88008,12,Tidak
P02094,Produk 2094,195,116164,13,Laris
P02095,Produk 2095,174,94429,9,Tidak
P02096,Produk 2096,171,96306,8,Tidak
P02097,Produk 2097,110,49435,11,Tidak
P02098,Produk 2098,156,126916,14,Laris
P02099,Produk 2099,155,124889,14,Laris
P02100,Produk 2100,216,98410,16,Laris
P02101,Produk 2101,165,97030,20,Tidak
P02102,Produk 2102,151,115897,17,Laris
P02103,Produk 2103,195,95392,11,Tidak
P02104,Produk 2104,110,93829,11,Tidak
P02105,Produk 2105,183,106611,8,Tidak
P02106,Produk 2106,155,122383,12,Tidak
P02107,Produk 2107,158,135821,11,Tidak
P02108,Produk 2108,157,116625,8,Tidak
P02109,Produk 2109,148,127119,17,Laris
P02110,Produk 2110,162,93136,12,Tidak
P02111,Produk 2111,155,96853,2,Tidak
P02112,Produk 2112,205,111056,9,Tidak
P02113,Produk 2113,203,102623,13,Laris
P02114,Produk 2114,132,87277,12,Tidak
P02115,Produk 2115,203,126137,9,Laris
P02116,Produk 2116,144,122912,4,Tidak
P02117,Produk 2117,228,105529,10,Laris
P02118,Produk 2118,125,79765,23,Laris
P02119,Produk 2119,228,125726,6,Tidak
P02120,Produk 2120,170,118826,11,Tidak
P02121,Produk 2121,100,111799,23,Laris
P02122,Produk 2122,181,89687,17,Laris
P02123,Produk 2123,174,79755,14,Tidak
P02124,Produk 2124,206,105843,12,Laris
P02125,Produk 2125,172,93152,15,Laris
P02126,Produk 2126,236,132384,2,Tidak
P02127,Produk 2127,205,106645,11,Laris
P02128,Produk 2128,112,81843,14,Tidak
P02129,Produk 2129,150,102132,21,Laris
P02130,Produk 2130,165,66619,9,Tidak
P02131,Produk 2131,196,108732,4,Tidak
P02132,Produk 2132,131,70004,13,Tidak
P02133,Produk 2133,175,58996,14,Tidak
P02134,Produk 2134,167,107502,20,Laris
P02135,Produk 2135,167,106764,15,Laris
P02136,Produk 2136,206,103353,6,Tidak
P02137,Produk 2137,253,173870,8,Tidak
P02138,Produk 2138,190,120787,12,Laris
P02139,Produk 2139,193,125415,12,Tidak
P02140,Produk 2140,212,96970,12,Laris
P02141,Produk 2141,204,117422,9,Tidak
P02142,Produk 2142,197,90248,15,Laris
P02143,Produk 2143,146,91341,19,Laris
P02144,Produk 2144,144,113607,17,Laris
P02145,Produk 2145,138,89447,11,Tidak
P02146,Produk 2146,176,95983,18,Laris
P02147,Produk 2147,132,62747,11,Tidak
P02148,Produk 2148,173,83853,20,Laris
P02149,Produk 2149,173,114917,5,Tidak
P02150,Produk 2150,148,105626,19,Laris
P02151,Produk 2151,142,99410,12,Tidak
P02152,Produk 2152,162,115965,15,Laris
P02153,Produk 2153,166,114900,7,Tidak
P02154,Produk 2154,117,70746,13,Tidak
P02155,Produk 2155,207,82057,10,Laris
P02156,Produk 2156,194,80438,7,Tidak
P02157,Produk 2157,111,67108,15,Tidak
P02158,Produk 2158,186,92629,15,Laris
P02159,Produk 2159,122,55373,11,Tidak
P02160,Produk 2160,160,94732,20,Laris
P02161,Produk 2161,207,144529,9,Tidak
P02162,Produk 2162,182,90941,16,Laris
P02163,Produk 2163,156,126594,10,Tidak
P02164,Produk 2164,157,66545,11,Tidak
P02165,Produk 2165,128,128527,20,Laris
P02166,Produk 2166,147,95271,18,Laris
P02167,Produk 2167,103,91663,9,Tidak
P02168,Produk 2168,159,142386,13,Laris
P02169,Produk 2169,209,128452,8,Tidak
P02170,Produk 2170,174,135265,9,Tidak
P02171,Produk 2171,134,81928,22,Laris
P02172,Produk 2172,190,118365,12,Laris
P02173,Produk 2173,134,136293,15,Laris
P02174,Produk 2174,130,96363,22,Tidak
P02175,Produk 2175,192,136131,12,Laris
P02176,Produk 2176,198,99561,14,Laris
P02177,Produk 2177,201,80012,9,Tidak
P02178,Produk 2178,182,97768,19,Laris
P02179,Produk 2179,133,107395,10,Tidak
P02180,Produk 2180,119,125718,18,Laris
P02181,Produk 2181,177,85225,12,Tidak
P02182,Produk 2182,175,82886,19,Laris
P02183,Produk 2183,132,120910,8,Tidak
P02184,Produk 2184,192,131919,11,Laris
P02185,Produk 2185,168,110988,16,Laris
P02186,Produk 2186,166,165052,11,Laris
P02187,Produk 2187,164,143667,12,Laris
P02188,Produk 2188,172,94146,15,Laris
P02189,Produk 2189,165,102976,8,Tidak
P02190,Produk 2190,193,103404,15,Laris
P02191,Produk 2191,200,110214,8,Tidak
P02192,Produk 2192,200,121170,12,Tidak
P02193,Produk 2193,110,126395,20,Laris
P02194,Produk 2194,186,76821,18,Tidak
P02195,Produk 2195,220,170173,2,Tidak
P02196,Produk 2196,224,79304,15,Laris
P02197,Produk 2197,142,80381,17,Tidak
P02198,Produk 2198,143,89586,22,Laris
P02199,Produk 2199,146,156254,12,Laris
P02200,Produk 2200,219,117506,10,Laris
P02201,Produk 2201,155,126748,10,Tidak
P02202,Produk 2202,196,124184,7,Tidak
P02203,Produk 2203,151,97138,12,Tidak
P02204,Produk 2204,149,112567,16,Laris
P02205,Produk 2205,162,129935,12,Laris
P02206,Produk 2206,140,133377,17,Tidak
P02207,Produk 2207,164,124789,12,Tidak
P02208,Produk 2208,158,119005,16,Laris
P02209,Produk 2209,122,121839,20,Tidak
P02210,Produk 2210,146,100882,19,Laris
P02211,Produk 2211,119,85394,14,Tidak
P02212,Produk 2212,205,112751,7,Tidak
P02213,Produk 2213,107,119084,20,Laris
P02214,Produk 2214,120,138923,17,Laris
P02215,Produk 2215,189,135387,12,Tidak
P02216,Produk 2216,171,113659,13,Laris
P02217,Produk 2217,105,83500,15,Tidak
P02218,Produk 2218,155,74942,19,Laris
P02219,Produk 2219,252,105929,8,Tidak
P02220,Produk 2220,206,118129,12,Tidak
P02221,Produk 2221,119,108758,3,Tidak
P02222,Produk 2222,135,111214,19,Laris
P02223,Produk 2223,180,127859,6,Tidak
P02224,Produk 2224,164,88200,14,Tidak
P02225,Produk 2225,155,112305,17,Laris
P02226,Produk 2226,167,128271,14,Tidak
P02227,Produk 2227,138,98212,20,Laris
P02228,Produk 2228,159,120510,18,Laris
P02229,Produk 2229,243,170706,4,Tidak
P02230,Produk 2230,156,83388,21,Laris
P02231,Produk 2231,226,149769,9,Tidak
P02232,Produk 2232,204,87325,14,Laris
P02233,Produk 2233,177,108612,14,Laris
P02234,Produk 2234,156,114824,17,Laris
P02235,Produk 2235,186,150088,7,Tidak
P02236,Produk 2236,182,98383,18,Tidak
P02237,Produk 2237,110,86025,12,Tidak
P02238,Produk 2238,127,122134,16,Laris
P02239,Produk 2239,161,111995,8,Tidak
P02240,Produk 2240,178,111662,13,Laris
P02241,Produk 2241,137,98190,20,Laris
P02242,Produk 2242,148,121206,16,Laris
P02243,Produk 2243,166,108252,17,Tidak
P02244,Produk 2244,132,119255,18,Laris
P02245,Produk 2245,223,86778,13,Laris
P02246,Produk 2246,192,105053,15,Tidak
P02247,Produk 2247,162,114751,11,Tidak
P02248,Produk 2248,187,115638,11,Laris
P02249,Produk 2249,122,56196,14,Tidak
P02250,Produk 2250,217,93664,14,Laris
P02251,Produk 2251,150,58890,22,Laris
P02252,Produk 2252,132,111967,19,Laris
P02253,Produk 2253,195,118639,12,Tidak
P02254,Produk 2254,179,116878,10,Tidak
P02255,Produk 2255,160,124537,13,Laris
P02256,Produk 2256,183,124147,12,Laris
P02257,Produk 2257,152,133286,12,Laris
P02258,Produk 2258,146,145630,6,Tidak
P02259,Produk 2259,188,135758,10,Tidak
P02260,Produk 2260,216,143446,8,Tidak
P02261,Produk 2261,172,93589,15,Laris
P02262,Produk 2262,167,114420,5,Tidak
P02263,Produk 2263,174,95840,14,Tidak
P02264,Produk 2264,185,118027,14,Tidak
P02265,Produk 2265,161,113443,18,Laris
P02266,Produk 2266,158,111183,4,Tidak
P02267,Produk 2267,136,121565,18,Laris
P02268,Produk 2268,229,116186,6,Tidak
P02269,Produk 2269,155,109685,10,Tidak
P02270,Produk 2270,201,126031,10,Tidak
P02271,Produk 2271,133,138337,15,Laris
P02272,Produk 2272,196,138353,4,Tidak
P02273,Produk 2273,179,68171,19,Laris
P02274,Produk 2274,145,97731,8,Tidak
P02275,Produk 2275,155,87079,21,Laris
P02276,Produk 2276,97,76577,17,Tidak
P02277,Produk 2277,159,77676,21,Laris
P02278,Produk 2278,152,109492,18,Laris
P02279,Produk 2279,70,77648,10,Tidak
P02280,Produk 2280,219,105530,11,Tidak
P02281,Produk 2281,210,110055,12,Laris
P02282,Produk 2282,187,95575,13,Tidak
P02283,Produk 2283,141,103423,19,Laris
P02284,Produk 2284,218,80733,16,Laris
P02285,Produk 2285,153,105560,19,Laris
P02286,Produk 2286,113,75385,13,Tidak
P02287,Produk 2287,166,97780,9,Tidak
P02288,Produk 2288,141,149618,12,Laris
P02289,Produk 2289,218,97312,9,Laris
P02290,Produk 2290,126,97555,20,Laris
P02291,Produk 2291,178,108568,11,Laris
P02292,Produk 2292,200,119100,9,Tidak
P02293,Produk 2293,146,107291,10,Tidak
P02294,Produk 2294,135,81129,7,Tidak
P02295,Produk 2295,204,98157,9,Tidak
P02296,Produk 2296,89,116700,20,Laris
P02297,Produk 2297,213,108952,11,Laris
P02298,Produk 2298,171,99147,16,Laris
P02299,Produk 2299,152,107649,10,Tidak
P02300,Produk 2300,197,149675,8,Laris
P02301,Produk 2301,215,117395,9,Tidak
P02302,Produk 2302,163,106965,8,Tidak
P02303,Produk 2303,130,103713,19,Laris
P02304,Produk 2304,236,181638,4,Tidak
P02305,Produk 2305,163,72336,21,Laris
P02306,Produk 2306,161,125564,7,Tidak
P02307,Produk 2307,190,106671,6,Tidak
P02308,Produk 2308,143,96719,18,Laris
P02309,Produk 2309,204,142557,8,Laris
P02310,Produk 2310,171,98846,15,Laris
P02311,Produk 2311,146,94647,14,Laris
P02312,Produk 2312,221,98215,10,Laris
P02313,Produk 2313,126,114731,10,Tidak
P02314,Produk 2314,201,118368,10,Tidak
P02315,Produk 2315,134,102302,21,Laris
P02316,Produk 2316,104,109551,20,Tidak
P02317,Produk 2317,152,100691,8,Tidak
P02318,Produk 2318,152,94166,10,Tidak
P02319,Produk 2319,183,95169,8,Tidak
P02320,Produk 2320,191,143997,5,Tidak
P02321,Produk 2321,118,80439,16,Tidak
P02322,Produk 2322,186,136167,9,Laris
P02323,Produk 2323,157,66626,10,Tidak
P02324,Produk 2324,121,66388,15,Tidak
P02325,Produk 2325,148,111322,14,Laris
P02326,Produk 2326,216,128684,9,Tidak
P02327,Produk 2327,106,81401,11,Tidak
P02328,Produk 2328,196,128118,9,Tidak
P02329,Produk 2329,200,144646,10,Tidak
P02330,Produk 2330,190,63309,11,Tidak
P02331,Produk 2331,174,96653,12,Tidak
P02332,Produk 2332,142,97059,13,Tidak
P02333,Produk 2333,150,136580,12,Laris
P02334,Produk 2334,177,144967,10,Tidak
P02335,Produk 2335,188,101629,17,Tidak
P02336,Produk 2336,148,50547,9,Tidak
P02337,Produk 2337,184,109869,15,Laris
P02338,Produk 2338,179,103930,9,Tidak
P02339,Produk 2339,189,131306,11,Laris
P02340,Produk 2340,182,129287,11,Tidak
P02341,Produk 2341,174,115933,11,Tidak
P02342,Produk 2342,133,108468,17,Laris
P02343,Produk 2343,162,107853,19,Laris
P02344,Produk 2344,192,89683,5,Tidak
P02345,Produk 2345,157,102636,18,Laris
P02346,Produk 2346,166,120401,15,Laris
P02347,Produk 2347,89,112754,21,Laris
P02348,Produk 2348,132,91887,9,Tidak
P02349,Produk 2349,103,78657,29,Laris
P02350,Produk 2350,155,112563,17,Laris
P02351,Produk 2351,144,86596,20,Laris
P02352,Produk 2352,217,129711,7,Tidak
P02353,Produk 2353,149,98659,13,Tidak
P02354,Produk 2354,181,131116,12,Laris
P02355,Produk 2355,159,84728,18,Laris
P02356,Produk 2356,271,141555,8,Tidak
P02357,Produk 2357,133,97716,10,Tidak
P02358,Produk 2358,176,165441,8,Tidak
P02359,Produk 2359,196,166291,9,Laris
P02360,Produk 2360,216,119029,10,Tidak
P02361,Produk 2361,171,79560,19,Laris
P02362,Produk 2362,159,85414,14,Tidak
P02363,Produk 2363,150,97669,16,Laris
P02364,Produk 2364,182,123714,10,Tidak
P02365,Produk 2365,172,122772,13,Laris
P02366,Produk 2366,171,82045,19,Laris
P02367,Produk 2367,91,56438,13,Tidak
P02368,Produk 2368,130,74377,11,Tidak
P02369,Produk 2369,194,112970,13,Laris
P02370,Produk 2370,124,123984,19,Laris
P02371,Produk 2371,192,104377,14,Laris
P02372,Produk 2372,159,114981,5,Tidak
P02373,Produk 2373,182,110762,9,Tidak
P02374,Produk 2374,202,78170,16,Laris
P02375,Produk 2375,136,109202,17,Laris
P02376,Produk 2376,183,121580,7,Tidak
P02377,Produk 2377,224,164781,3,Tidak
P02378,Produk 2378,236,155549,9,Tidak
P02379,Produk 2379,133,86891,24,Laris
P02380,Produk 2380,104,105933,7,Tidak
P02381,Produk 2381,185,92264,16,Laris
P02382,Produk 2382,223,155950,7,Tidak
P02383,Produk 2383,181,148196,9,Tidak
P02384,Produk 2384,101,85804,10,Tidak
P02385,Produk 2385,155,128643,15,Laris
P02386,Produk 2386,184,123066,10,Tidak
P02387,Produk 2387,106,38535,9,Tidak
P02388,Produk 2388,163,120431,14,Tidak
P02389,Produk 2389,170,123407,6,Tidak
P02390,Produk 2390,210,116580,9,Laris
P02391,Produk 2391,181,102460,11,Tidak
P02392,Produk 2392,217,158593,5,Tidak
P02393,Produk 2393,178,98429,10,Tidak
P02394,Produk 2394,173,94376,15,Laris
P02395,Produk 2395,154,80434,21,Laris
P02396,Produk 2396,117,99633,11,Tidak
P02397,Produk 2397,155,88705,18,Laris
P02398,Produk 2398,149,136972,11,Tidak
P02399,Produk 2399,195,98982,17,Laris
P02400,Produk 2400,163,76663,17,Laris
